name,id,ra,dec,z_spec_or_phot,x_mpc,y_mpc,z_mpc,note,survey,z_num,id_msa,z_spec,z_spec16,z_spec50,z_spec84,flag_zspec_qual,flag_successful_spectrum,flag_potential_local_background_issue,flag_emission_lines,flag_line_and_break,flag_break_strong_abs_features_only,flag_break_only,flag_stellar_bump_only,method_best_zfit,method_zuncert,texp_tot,masks,id_dr3,sep_dr3,X,Y,Z_coord
UNCOVER-9973,9973.0,3.600627214030042,-30.43308476432232,10.649081118682396,8408.447197943591,529.1070688376335,-4949.505637589209,filament candidate,UNCOVER,10.649081118682396,,,,,,,,,,,,,,,,,,,,8408.447197943591,529.1070688376335,-4949.50563758921
UNCOVER-10003,10003.0,3.58191581489998,-30.43300354527629,12.108204751158594,8637.66507152204,540.6987928194612,-5084.310568167758,filament candidate,UNCOVER,12.108204751158594,,,,,,,,,,,,,,,,,,,,8637.665071522038,540.6987928194611,-5084.310568167758
UNCOVER-10043,10043.0,3.6236062987662856,-30.432868809322585,18.161372462970075,9288.67532782749,588.2361707339012,-5467.729894547228,filament candidate,UNCOVER,18.161372462970075,,,,,,,,,,,,,,,,,,,,9288.67532782749,588.2361707339012,-5467.729894547228
UNCOVER-10080,10080.0,3.582349038076745,-30.43342093902001,11.75730936928754,8586.151881760567,537.5393564801303,-5054.075519470846,filament candidate,UNCOVER,11.75730936928754,,,,,,,,,,,,,,,,,,,,8586.151881760567,537.5393564801303,-5054.075519470846
UNCOVER-10103,10103.0,3.5829935371224697,-30.43285547844983,18.35983897213841,9305.1004226555,582.6544876591395,-5477.1510355815135,filament candidate,UNCOVER,18.35983897213841,,,,,,,,,,,,,,,,,,,,9305.1004226555,582.6544876591395,-5477.1510355815135
UNCOVER-10173,10173.0,3.590545569447842,-30.43261477853323,15.660544739093282,9063.369180363828,568.7173968781043,-5334.8563988895385,filament candidate,UNCOVER,15.660544739093282,,,,,,,,,,,,,,,,,,,,9063.369180363827,568.7173968781043,-5334.8563988895385
UNCOVER-10197,10197.0,3.609895769031545,-30.43257768749072,11.93430879189091,8612.191646001396,543.3265195864735,-5069.385676700353,filament candidate,UNCOVER,11.93430879189091,,,,,,,,,,,,,,,,,,,,8612.191646001396,543.3265195864735,-5069.385676700353
UNCOVER-10270,10270.0,3.605917371388636,-30.43245555054825,15.504706995187776,9047.491840502233,570.1580466994207,-5325.566680597806,filament candidate,UNCOVER,15.504706995187776,,,,,,,,,,,,,,,,,,,,9047.491840502233,570.1580466994207,-5325.566680597806
UNCOVER-10310,10310.0,3.5829745066651304,-30.43236446016168,10.381744001601676,8362.000640194881,523.5979228916352,-4921.928698683625,filament candidate,UNCOVER,10.381744001601676,,,,,,,,,,,,,,,,,,,,8362.000640194881,523.5979228916352,-4921.928698683625
UNCOVER-10445,10445.0,3.585807399259462,-30.4321405077571,18.75556691711287,9336.337228654753,585.0707502570685,-5495.397474735221,filament candidate,UNCOVER,18.75556691711287,,,,,,,,,,,,,,,,,,,,9336.337228654753,585.0707502570685,-5495.397474735221
UNCOVER-10512,10512.0,3.597530244424537,-30.43202089259472,13.479495638904238,8820.47460601613,554.5555111335918,-5191.800969849957,filament candidate,UNCOVER,13.479495638904238,,,,,,,,,,,,,,,,,,,,8820.47460601613,554.5555111335918,-5191.800969849957
UNCOVER-10514,10514.0,3.5977463895859554,-30.432016324477324,13.526616458834091,8826.292356888707,554.9547095492647,-5195.22562774144,filament candidate,UNCOVER,13.526616458834091,,,,,,,,,,,,,,,,,,,,8826.292356888707,554.9547095492647,-5195.22562774144
UNCOVER-10570,10570.0,3.5953808789934985,-30.43180120034361,10.13181694457758,8316.79265733411,522.5751016672501,-4895.275278254618,filament candidate,UNCOVER,10.13181694457758,,,,,,,,,,,,,,,,,,,,8316.79265733411,522.5751016672501,-4895.275278254618
UNCOVER-10574,10574.0,3.5832949276244888,-30.43206905930552,11.072916956835806,8479.486375766723,531.0020569557269,-4991.024404859344,filament candidate,UNCOVER,11.072916956835806,,,,,,,,,,,,,,,,,,,,8479.486375766723,531.0020569557269,-4991.024404859344
UNCOVER-10586,10586.0,3.6172071669543833,-30.43174981318066,13.375007954172617,8807.302170733537,556.7640295317833,-5184.10365023722,filament candidate,UNCOVER,13.375007954172617,,,,,,,,,,,,,,,,,,,,8807.302170733537,556.7640295317833,-5184.10365023722
UNCOVER-10689,10689.0,3.6272816607635145,-30.43144523094925,12.40611656795754,8679.47519017305,550.2155505366004,-5108.857547402367,filament candidate,UNCOVER,12.40611656795754,,,,,,,,,,,,,,,,,,,,8679.47519017305,550.2155505366004,-5108.857547402367
UNCOVER-10709,10709.0,3.6197756993481214,-30.43139174007227,12.075355746488905,8632.71826179409,546.1160479055412,-5081.282764079975,filament candidate,UNCOVER,12.075355746488905,,,,,,,,,,,,,,,,,,,,8632.718261794093,546.1160479055412,-5081.282764079976
UNCOVER-10747,10747.0,3.627589410687284,-30.43128509231015,11.366700876970624,8526.059413960957,540.5360866571993,-5018.524519334553,filament candidate,UNCOVER,11.366700876970624,,,,,,,,,,,,,,,,,,,,8526.059413960957,540.5360866571993,-5018.524519334553
UNCOVER-10755,10755.0,3.60173304019316,-30.43127146023079,12.930755790877782,8750.571539349907,550.8050256474726,-5150.524980318538,filament candidate,UNCOVER,12.930755790877782,,,,,,,,,,,,,,,,,,,,8750.571539349907,550.8050256474726,-5150.524980318538
UNCOVER-10821,10821.0,3.5963255502628333,-30.431153391507472,19.02734313179119,9357.211153319064,588.1033636438774,-5507.530117335988,filament candidate,UNCOVER,19.02734313179119,,,,,,,,,,,,,,,,,,,,9357.211153319064,588.1033636438774,-5507.530117335988
UNCOVER-10852,10852.0,3.5679164919674107,-30.43101495764563,13.556272299101764,8830.31886019767,550.5925244854589,-5197.218239818479,filament candidate,UNCOVER,13.556272299101764,,,,,,,,,,,,,,,,,,,,8830.31886019767,550.5925244854589,-5197.218239818479
UNCOVER-10882,10882.0,3.568030745178551,-30.430908943480937,17.32090683754502,9218.76679389963,574.8316818190502,-5425.822855865184,filament candidate,UNCOVER,17.32090683754502,,,,,,,,,,,,,,,,,,,,9218.76679389963,574.8316818190502,-5425.822855865184
UNCOVER-10949,10949.0,3.593671355271071,-30.430748372478355,17.35254525135248,9221.271433079955,579.1306574432236,-5427.41415839256,filament candidate,UNCOVER,17.35254525135248,,,,,,,,,,,,,,,,,,,,9221.271433079957,579.1306574432236,-5427.41415839256
UNCOVER-11013,11013.0,3.606036643845009,-30.430562778999214,18.759576932891417,9336.592415079527,588.3962022941433,-5495.323111964499,filament candidate,UNCOVER,18.759576932891417,,,,,,,,,,,,,,,,,,,,9336.592415079529,588.3962022941433,-5495.323111964499
UNCOVER-11055,11055.0,3.6211794558601857,-30.430486925515517,12.31064359533852,8666.279946089111,548.4523754715452,-5100.860880063413,filament candidate,UNCOVER,12.31064359533852,,,,,,,,,,,,,,,,,,,,8666.27994608911,548.4523754715451,-5100.860880063414
UNCOVER-11185,11185.0,3.606655386401908,-30.4301596827273,13.275201239263248,8794.991294603617,554.3596142677721,-5176.46814671008,filament candidate,UNCOVER,13.275201239263248,,,,,,,,,,,,,,,,,,,,8794.991294603617,554.3596142677721,-5176.46814671008
UNCOVER-11208,11208.0,3.625246278421552,-30.43008581144009,10.645027756440776,8407.782011403866,532.6923019207081,-4948.655234148716,filament candidate,UNCOVER,10.645027756440776,,,,,,,,,,,,,,,,,,,,8407.782011403868,532.6923019207082,-4948.655234148717
UNCOVER-11211,11211.0,3.6068628338583535,-30.430112111924306,17.955247724272365,9272.216564331093,584.4734416255974,-5457.339500472559,filament candidate,UNCOVER,17.955247724272365,,,,,,,,,,,,,,,,,,,,9272.216564331091,584.4734416255972,-5457.339500472559
UNCOVER-11295,11295.0,3.605993017071372,-30.429861655319414,17.420273059852256,9227.088440199836,581.4881594512059,-5430.718929118415,filament candidate,UNCOVER,17.420273059852256,,,,,,,,,,,,,,,,,,,,9227.088440199836,581.4881594512059,-5430.718929118415
UNCOVER-11330,11330.0,3.5956735738330687,-30.429750551407256,10.094237761547117,8310.045487086138,522.1937711854187,-4890.904616108914,filament candidate,UNCOVER,10.094237761547117,,,,,,,,,,,,,,,,,,,,8310.045487086138,522.1937711854187,-4890.904616108914
UNCOVER-11423,11423.0,3.607257237639742,-30.429521519685096,13.086647842755966,8770.957299523536,552.9372193834101,-5162.194217045501,filament candidate,UNCOVER,13.086647842755966,,,,,,,,,,,,,,,,,,,,8770.957299523536,552.9372193834101,-5162.194217045501
UNCOVER-11477,11477.0,3.6168503382224593,-30.42939025627584,15.996630309051234,9096.610662669194,574.9961296477695,-5353.887760138368,filament candidate,UNCOVER,15.996630309051234,,,,,,,,,,,,,,,,,,,,9096.610662669193,574.9961296477694,-5353.887760138369
UNCOVER-11498,11498.0,3.604784783931567,-30.42927303365367,14.25440262511681,8912.900795899015,561.4994563966192,-5245.669467598424,filament candidate,UNCOVER,14.25440262511681,,,,,,,,,,,,,,,,,,,,8912.900795899015,561.4994563966192,-5245.669467598424
UNCOVER-11514,11514.0,3.620523751056224,-30.42925016069293,11.20817498742167,8501.196545365094,537.9072629471715,-5003.443978176374,filament candidate,UNCOVER,11.20817498742167,,,,,,,,,,,,,,,,,,,,8501.196545365094,537.9072629471715,-5003.443978176374
UNCOVER-11531,11531.0,3.596059021621393,-30.42915080628146,13.462317412265218,8818.619734562826,554.2115563572202,-5190.105454199699,filament candidate,UNCOVER,13.462317412265218,,,,,,,,,,,,,,,,,,,,8818.619734562826,554.2115563572202,-5190.105454199699
UNCOVER-11547,11547.0,3.6063884487342617,-30.429098650866607,17.357910855665605,9221.763894201436,581.2165058414233,-5427.421956938318,filament candidate,UNCOVER,17.357910855665605,,,,,,,,,,,,,,,,,,,,9221.763894201435,581.2165058414233,-5427.421956938318
UNCOVER-11551,11551.0,3.6059237970958526,-30.42959986074056,17.49595009466871,9233.6212619322,581.8886561931135,-5434.506630199819,filament candidate,UNCOVER,17.49595009466871,,,,,,,,,,,,,,,,,,,,9233.6212619322,581.8886561931135,-5434.506630199819
UNCOVER-11552,11552.0,3.605844640500625,-30.42948444073264,16.596386164465798,9153.58286328078,576.8320627232598,-5387.374200789915,filament candidate,UNCOVER,16.596386164465798,,,,,,,,,,,,,,,,,,,,9153.582863280779,576.8320627232598,-5387.374200789915
UNCOVER-11553,11553.0,3.605614228954956,-30.429572291136008,17.66993464179925,9248.437175385994,582.7721647666808,-5443.2187797279885,filament candidate,UNCOVER,17.66993464179925,,,,,,,,,,,,,,,,,,,,9248.437175385994,582.7721647666809,-5443.2187797279885
UNCOVER-11558,11558.0,3.6057966963448886,-30.42973291730602,18.38716027442816,9307.350266262503,586.5142162801013,-5477.928669181757,filament candidate,UNCOVER,18.38716027442816,,,,,,,,,,,,,,,,,,,,9307.350266262505,586.5142162801014,-5477.928669181758
UNCOVER-11559,11559.0,3.6056587692122046,-30.42914261405192,16.42793263042568,9137.940649906772,575.8165743157987,-5378.093348397449,filament candidate,UNCOVER,16.42793263042568,,,,,,,,,,,,,,,,,,,,9137.940649906772,575.8165743157987,-5378.0933483974495
UNCOVER-11560,11560.0,3.605829146528394,-30.429123500912127,10.156296902054796,8321.414144132179,524.3889608333463,-4897.527569170898,filament candidate,UNCOVER,10.156296902054796,,,,,,,,,,,,,,,,,,,,8321.414144132179,524.3889608333463,-4897.527569170898
UNCOVER-11561,11561.0,3.605827880733731,-30.429321909554165,18.001900600788414,9276.149760971875,584.5531465382026,-5459.475827023828,filament candidate,UNCOVER,18.001900600788414,,,,,,,,,,,,,,,,,,,,9276.149760971877,584.5531465382026,-5459.475827023828
UNCOVER-11562,11562.0,3.605841715906436,-30.42921639564262,18.13531494784787,9287.084660113152,585.244480191277,-5465.888593406134,filament candidate,UNCOVER,18.13531494784787,,,,,,,,,,,,,,,,,,,,9287.084660113152,585.244480191277,-5465.888593406134
UNCOVER-11563,11563.0,3.605991968289729,-30.429200285442995,18.415508499750317,9309.660907244686,586.6916788015518,-5479.173160389734,filament candidate,UNCOVER,18.415508499750317,,,,,,,,,,,,,,,,,,,,9309.660907244686,586.6916788015518,-5479.173160389734
UNCOVER-11567,11567.0,3.605988656000749,-30.42912323329134,16.669328241420317,9160.333511119896,577.2805851839314,-5391.270345088376,filament candidate,UNCOVER,16.669328241420317,,,,,,,,,,,,,,,,,,,,9160.333511119896,577.2805851839314,-5391.2703450883755
UNCOVER-11575,11575.0,3.620816263817447,-30.42906807132604,11.313721962055284,8517.980184808852,539.012897045259,-5013.287253270967,filament candidate,UNCOVER,11.313721962055284,,,,,,,,,,,,,,,,,,,,8517.980184808852,539.0128970452591,-5013.287253270967
UNCOVER-11784,11784.0,3.583934796265637,-30.42844441762141,10.33723573883392,8354.397637741411,523.2624213095094,-4916.688361084627,filament candidate,UNCOVER,10.33723573883392,,,,,,,,,,,,,,,,,,,,8354.397637741411,523.2624213095094,-4916.688361084627
UNCOVER-11857,11857.0,3.6076897636199647,-30.42823174438604,17.595413172658436,9242.225046483807,582.7168485624658,-5439.283594942629,filament candidate,UNCOVER,17.595413172658436,,,,,,,,,,,,,,,,,,,,9242.225046483809,582.7168485624658,-5439.283594942629
UNCOVER-11883,11883.0,3.601724267881068,-30.428136861158578,17.213382195907347,9209.297505862318,579.678131759012,-5419.848800639511,filament candidate,UNCOVER,17.213382195907347,,,,,,,,,,,,,,,,,,,,9209.297505862318,579.678131759012,-5419.848800639511
UNCOVER-11909,11909.0,3.60168098539612,-30.428060374713063,17.473109900979814,9231.850239553012,581.090709315584,-5433.104651683994,filament candidate,UNCOVER,17.473109900979814,,,,,,,,,,,,,,,,,,,,9231.850239553012,581.090709315584,-5433.104651683994
UNCOVER-11934,11934.0,3.620949172322556,-30.428017672003545,11.233626362333318,8505.363860882677,538.2343521314621,-5005.652463352044,filament candidate,UNCOVER,11.233626362333318,,,,,,,,,,,,,,,,,,,,8505.363860882677,538.2343521314621,-5005.652463352044
UNCOVER-11964,11964.0,3.600299365872315,-30.427877155013658,18.548653214472694,9320.402851153143,586.4389351874572,-5485.1709158479935,filament candidate,UNCOVER,18.548653214472694,,,,,,,,,,,,,,,,,,,,9320.402851153145,586.4389351874572,-5485.1709158479935
UNCOVER-11985,11985.0,3.6003254167912475,-30.42780264147508,18.66617956784394,9329.63935600599,587.0243540088579,-5490.590517585307,filament candidate,UNCOVER,18.66617956784394,,,,,,,,,,,,,,,,,,,,9329.63935600599,587.0243540088579,-5490.590517585307
UNCOVER-11986,11986.0,3.600443829351775,-30.42781350102586,18.57359927960064,9322.373491104836,586.5865258309012,-5486.317574557305,filament candidate,UNCOVER,18.57359927960064,,,,,,,,,,,,,,,,,,,,9322.373491104836,586.5865258309012,-5486.317574557305
UNCOVER-12008,12008.0,3.614388577815151,-30.42771212479393,15.76805806412543,9074.31801774816,573.1955708285667,-5340.394551733399,filament candidate,UNCOVER,15.76805806412543,,,,,,,,,,,,,,,,,,,,9074.31801774816,573.1955708285668,-5340.394551733399
UNCOVER-12025,12025.0,3.6563257714249855,-30.42769766024797,12.713319035055903,8721.499576674953,557.318562513592,-5132.990469109882,filament candidate,UNCOVER,12.713319035055903,,,,,,,,,,,,,,,,,,,,8721.499576674953,557.3185625135919,-5132.990469109882
UNCOVER-12031,12031.0,3.600246213189633,-30.42773280078103,18.34027356574885,9303.845934886953,585.3885102111021,-5475.39505929839,filament candidate,UNCOVER,18.34027356574885,,,,,,,,,,,,,,,,,,,,9303.845934886953,585.3885102111021,-5475.39505929839
UNCOVER-12032,12032.0,3.600276357779393,-30.42768273921374,18.56327959725752,9321.574847722182,586.5089190537634,-5485.817885845461,filament candidate,UNCOVER,18.56327959725752,,,,,,,,,,,,,,,,,,,,9321.574847722182,586.5089190537634,-5485.817885845461
UNCOVER-12033,12033.0,3.600220593256915,-30.4276530663678,18.28513523439365,9299.424020710348,585.106113155541,-5472.775129783144,filament candidate,UNCOVER,18.28513523439365,,,,,,,,,,,,,,,,,,,,9299.424020710347,585.106113155541,-5472.775129783144
UNCOVER-12057,12057.0,3.6000587518694824,-30.427597343579286,18.48386270201474,9315.308146002517,586.0791022243341,-5482.109863739092,filament candidate,UNCOVER,18.48386270201474,,,,,,,,,,,,,,,,,,,,9315.308146002517,586.0791022243341,-5482.109863739092
UNCOVER-12092,12092.0,3.5999569324175424,-30.427439101486478,18.71184246035515,9333.24162383401,587.190747864376,-5492.628461733084,filament candidate,UNCOVER,18.71184246035515,,,,,,,,,,,,,,,,,,,,9333.24162383401,587.190747864376,-5492.628461733085
UNCOVER-12156,12156.0,3.5991917442057417,-30.42722916188244,11.752448895463877,8585.810656465066,540.0518235794074,-5052.717434176327,filament candidate,UNCOVER,11.752448895463877,,,,,,,,,,,,,,,,,,,,8585.810656465068,540.0518235794075,-5052.7174341763275
UNCOVER-12190,12190.0,3.657790505458855,-30.427179643196723,13.268626777658598,8793.929968208538,562.1727171338835,-5175.520280696587,filament candidate,UNCOVER,13.268626777658598,,,,,,,,,,,,,,,,,,,,8793.929968208538,562.1727171338835,-5175.520280696587
UNCOVER-12207,12207.0,3.608783614008901,-30.427352273624443,15.42623935545802,9039.926510931717,570.1353151177151,-5320.045186610271,filament candidate,UNCOVER,15.42623935545802,,,,,,,,,,,,,,,,,,,,9039.926510931717,570.1353151177151,-5320.045186610271
UNCOVER-12210,12210.0,3.576184634657636,-30.42710634586605,11.47742110697861,8544.158821020772,533.987509257563,-5028.054211928635,filament candidate,UNCOVER,11.47742110697861,,,,,,,,,,,,,,,,,,,,8544.158821020772,533.987509257563,-5028.054211928635
UNCOVER-12242,12242.0,3.625447259496648,-30.427008019119175,18.469682691040777,9313.97900169115,590.1390764500337,-5481.351903602805,filament candidate,UNCOVER,18.469682691040777,,,,,,,,,,,,,,,,,,,,9313.97900169115,590.1390764500338,-5481.351903602805
UNCOVER-12251,12251.0,3.6027074545912754,-30.42698137901326,10.68222490907094,8414.628671485883,529.8027628550175,-4951.947558740096,filament candidate,UNCOVER,10.68222490907094,,,,,,,,,,,,,,,,,,,,8414.628671485883,529.8027628550175,-4951.947558740096
UNCOVER-12304,12304.0,3.602601862659632,-30.42681757243345,10.18824981258898,8327.477203033304,524.3001148795931,-4900.626902986523,filament candidate,UNCOVER,10.18824981258898,,,,,,,,,,,,,,,,,,,,8327.477203033304,524.3001148795931,-4900.626902986523
UNCOVER-12326,12326.0,3.5940099371161707,-30.426726580810488,17.484701375321706,9233.04927186459,579.9251268954414,-5433.4749069487225,filament candidate,UNCOVER,17.484701375321706,,,,,,,,,,,,,,,,,,,,9233.04927186459,579.9251268954414,-5433.4749069487225
UNCOVER-12347,12347.0,3.620626778073973,-30.42667886208407,17.370588951118265,9222.946487741898,583.5921362671756,-5427.678214517696,filament candidate,UNCOVER,17.370588951118265,,,,,,,,,,,,,,,,,,,,9222.946487741898,583.5921362671756,-5427.678214517696
UNCOVER-12367,12367.0,3.5863376026563363,-30.426630301538918,19.031863614995828,9358.091262197184,586.5209261340543,-5506.992294267971,filament candidate,UNCOVER,19.031863614995828,,,,,,,,,,,,,,,,,,,,9358.091262197184,586.5209261340543,-5506.992294267971
UNCOVER-12413,12413.0,3.5877726054969314,-30.4265287439784,19.022842868167224,9357.400069980657,586.712887448174,-5506.571840094243,filament candidate,UNCOVER,19.022842868167224,,,,,,,,,,,,,,,,,,,,9357.400069980655,586.712887448174,-5506.571840094243
UNCOVER-12442,12442.0,3.6026264483737043,-30.426523474187,11.946417244913212,8614.569546416711,542.3792341262102,-5069.518073729383,filament candidate,UNCOVER,11.946417244913212,,,,,,,,,,,,,,,,,,,,8614.569546416711,542.3792341262102,-5069.518073729383
